Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date,Customer_ID,Supplier_ID
Electronics,371347,6,78.55,2023-12-27,GHBB,YYY
Groceries,527482,53,683.56,2024-02-09,FHAB,ZXX
Groceries,745099,73,989.71,2024-03-08,BDGB,XZY
Clothing,459107,45,599.17,2023-10-23,EABH,YXW
Groceries,914970,81,128.44,2024-02-03,CEHF,ZXW
Clothing,752266,33,690.33,2023-08-17,BHEH,YWZ
Groceries,106581,53,907.53,2024-03-04,BHCC,XYZ
Electronics,766802,5,601.28,2023-10-28,HCFD,YWW
Groceries,064624,73,730.4,2023-12-30,DFEC,XZW
Groceries,228583,35,752.9,2023-06-28,FHCE,YWW
Groceries,299010,35,16.06,2023-06-23,DEEC,ZWY
Clothing,923413,87,70.98,2023-07-30,DBBD,ZWX
Home Appliances,422111,41,757.04,2023-10-17,AHAC,ZWY
Groceries,700952,49,859.33,2023-11-03,HHFF,YZZ
Electronics,507284,4,680.33,2024-04-26,HDAB,WWX
Clothing,254043,81,304.64,2023-07-24,AEEF,XXY
Groceries,314495,16,252.3,2024-04-04,DCCF,ZWW
Home Appliances,364641,8,155.34,2023-10-20,GHGF,ZWW
Groceries,946210,72,923.66,2024-05-06,HAGH,ZWW
Groceries,401290,86,520.09,2023-06-24,HGHF,YYX
Clothing,125796,17,146.03,2024-02-08,DEBG,XXY
Groceries,017360,82,908.21,2023-06-14,DGEB,WZW
Clothing,476671,66,260.9,2023-12-16,GEFG,WWZ
Clothing,981123,80,204.87,2024-01-11,CAHH,YZY
Groceries,314793,25,207.84,2023-05-18,EGCA,ZWZ
Home Appliances,546341,25,927.39,2023-11-07,CCEF,YXZ
Home Appliances,163500,62,966.88,2024-02-29,DHBF,WWX
Groceries,836229,73,789.76,2023-08-03,EEGB,WYZ
Electronics,712712,10,92.54,2023-10-09,EGCF,ZXY
Electronics,010494,36,249.9,2023-10-28,BHGH,ZZW
Electronics,933535,87,543.71,2023-10-16,AGEE,WWY
Electronics,512188,83,23.78,2023-05-23,HEBG,XWZ
Groceries,798751,68,982.52,2023-12-04,CHBF,YWY
Electronics,518792,81,780.62,2024-02-25,HBFC,XWZ
Groceries,194405,50,659.02,2024-03-23,CCFC,YWY
Electronics,159408,70,662.28,2023-07-08,AGFE,XXY
Clothing,626611,28,646.55,2023-06-14,EHFB,XYX
Clothing,268781,62,268.27,2024-01-17,BCBB,WXY
Home Appliances,617974,71,997.25,2023-09-18,AAAG,WZW
Clothing,189521,16,711.24,2023-06-30,ABCA,XXX
Groceries,350367,14,631.83,2023-08-01,BGEC,YWX
Electronics,230626,3,655.14,2023-08-24,HEFB,WZW
Home Appliances,244271,55,586.41,2023-05-17,ABDB,WWZ
Groceries,140656,53,384.09,2024-01-08,BCFG,XZX
Electronics,174194,50,388.68,2023-08-05,FFCB,WYX
Electronics,017685,26,826.25,2023-06-20,GFBC,WXX
Clothing,046255,77,474.74,2023-06-28,AHEC,XWW
Groceries,148858,9,710.25,2024-02-01,EFCF,XWY
Groceries,196708,44,708.81,2023-11-02,DHCA,YWX
Home Appliances,583793,75,586.44,2023-09-21,BHGC,YXZ
Electronics,696900,11,831.43,2024-04-02,FAFA,XYZ
Clothing,920413,17,736.03,2024-05-11,ABCD,WWX
Home Appliances,232002,59,355.62,2023-08-12,HEDF,WZZ
Home Appliances,165520,68,454.67,2024-05-08,ECFG,ZZX
Home Appliances,435485,58,451.87,2023-12-08,FBFF,ZZW
Electronics,693323,54,858.43,2023-11-14,HHHG,XXZ
Electronics,644933,75,168.74,2023-11-22,CCFE,WYW
Groceries,917968,4,777.8,2023-05-16,HBCF,YXX
Clothing,997677,17,337.7,2023-12-14,GDDC,YZW
Clothing,690950,51,106.54,2023-10-15,FFDH,XWW
Groceries,201665,23,276.51,2023-06-08,DAGF,XWW
Groceries,399628,42,96.85,2023-07-18,DFAG,ZXX
Home Appliances,292461,82,256.85,2024-03-08,ABEF,WWW
Groceries,050119,63,292.11,2023-08-19,FHBA,WYX
Electronics,584869,33,36.66,2023-08-20,BCDC,WYY
Electronics,256778,57,234.0,2024-02-05,FEDC,ZWZ
Clothing,566856,52,857.49,2023-08-07,FHDE,XZY
Electronics,101562,4,903.57,2023-06-10,GAEC,XWX
Electronics,584674,26,473.01,2024-04-15,HAED,XZX
Electronics,064712,15,190.27,2024-04-25,AADG,ZZZ
Home Appliances,885714,57,242.6,2024-03-05,AHCF,YWZ
Electronics,280446,88,813.21,2024-01-30,GAHA,YWZ
Electronics,541207,24,474.79,2024-03-05,EHAG,YWY
Groceries,709160,5,888.29,2024-01-20,AFEC,XYY
Home Appliances,470338,36,326.13,2023-12-07,GBAG,ZXX
Groceries,250683,37,90.69,2024-03-08,EHDD,YWW
Groceries,995079,17,697.52,2023-11-25,CABE,ZWX
Electronics,594688,43,903.31,2024-02-29,BHGA,XZX
Groceries,848724,25,107.23,2024-04-06,HEDE,YWZ
Groceries,008078,29,88.86,2023-09-28,CHFD,YZZ
Groceries,524826,92,42.56,2023-06-28,DACC,ZXX
Clothing,394099,26,253.23,2024-03-02,FFBF,ZZW
Groceries,373774,54,939.93,2024-01-19,DECE,ZZW
Electronics,094324,69,523.05,2024-03-08,BBAH,XWW
Clothing,799022,52,59.91,2024-05-06,AHDA,ZYZ
Electronics,522541,86,524.65,2024-02-03,EDDC,XZW
Electronics,489498,61,155.19,2023-09-24,FFFD,XYY
Groceries,298385,27,122.98,2024-02-01,DHHC,YWY
Clothing,723603,37,629.97,2024-04-08,DCBC,ZWX
Electronics,543503,73,466.38,2023-05-16,AGAH,YYY
Home Appliances,049835,56,313.33,2023-05-28,EHDE,YXW
Electronics,144097,84,824.79,2024-03-16,CDHB,ZYZ
Electronics,130631,66,305.9,2023-05-31,FGAG,YZW
Electronics,107552,92,928.07,2023-07-12,CHDE,XYY
Groceries,706438,66,497.47,2023-08-27,ABFB,YZX
Home Appliances,007674,13,684.96,2024-05-13,FFDE,WXX
Electronics,883101,81,790.85,2024-04-13,CEHD,YXY
Groceries,113289,42,333.81,2024-05-05,FBCF,YWY
Clothing,201103,62,251.99,2023-05-21,GECC,WWW
Electronics,928167,91,658.49,2024-01-07,FAAH,ZWX
Home Appliances,942775,67,455.45,2024-04-13,CFBC,WXY
Electronics,338485,65,54.03,2023-07-08,CCEB,XXW
Groceries,298253,7,927.72,2023-06-06,DDAB,WYX
Clothing,825471,27,52.61,2023-07-07,GEAG,WXW
Electronics,646227,60,817.04,2024-02-12,EHBA,WZY
Home Appliances,735494,57,158.33,2023-12-09,BCEC,XZW
Electronics,747724,71,519.65,2024-02-07,BFGD,WWY
Groceries,438336,66,775.06,2024-01-19,EGCD,XXX
Groceries,032946,12,212.87,2023-12-20,DGFB,YXZ
Home Appliances,791869,7,915.53,2023-06-09,DCBB,WWY
Electronics,292741,68,203.92,2024-04-16,AEEA,XZW
Home Appliances,173221,91,145.82,2024-04-08,GDDG,YZY
Clothing,527777,88,499.35,2024-01-28,DBFA,YYW
Groceries,357694,36,192.96,2024-01-15,GFGG,YWW
Electronics,472293,46,326.11,2023-08-31,EDHA,YZY
Groceries,372015,99,784.46,2024-01-21,BBFA,ZXW
Groceries,563129,7,641.54,2024-03-03,EDBG,ZZZ
Clothing,484945,15,692.2,2024-01-11,ADAD,WWX
Home Appliances,312997,40,291.17,2023-05-27,BAFG,YWX
Electronics,276809,79,737.04,2023-10-05,HCEG,ZWX
Groceries,518113,37,836.15,2023-08-04,CGCH,XYX
Home Appliances,170546,39,643.3,2024-02-13,FDDD,XYW
Electronics,421532,53,696.06,2023-12-15,AACB,XWY
Groceries,801656,33,561.37,2024-02-23,BDBC,ZXY
Electronics,407582,36,146.22,2024-01-26,CFHD,XXZ
Electronics,523052,75,301.17,2024-01-02,GHAG,WXX
Clothing,651035,1,253.08,2023-11-09,FCEB,XXZ
Electronics,741978,69,407.52,2023-09-18,CHCG,WYY
Electronics,068309,33,193.78,2023-05-21,CGCF,WZX
Home Appliances,356286,8,640.17,2023-08-19,AECD,XXY
Home Appliances,213849,99,628.31,2024-04-15,CCEB,XXW
Groceries,808410,69,327.04,2023-10-26,DFED,WXZ
Groceries,659771,29,957.76,2023-10-09,AEBG,WWX
Groceries,642234,64,779.39,2023-10-02,DBFB,WWW
Home Appliances,733406,97,666.82,2023-10-29,ABFD,YZZ
Electronics,339421,36,365.96,2024-01-15,DDGE,YXX
Clothing,412325,50,277.74,2024-03-09,HGCD,XWY
Groceries,910940,68,358.22,2023-09-15,BFGH,YYY
Clothing,735372,21,68.84,2024-02-20,GDEG,ZXY
Home Appliances,788234,46,60.76,2023-07-28,EDBG,YYZ
Groceries,756880,29,279.91,2023-05-20,AEDB,YYZ
Electronics,000574,46,444.25,2024-02-01,DBDG,WWY
Clothing,517217,76,966.38,2023-10-17,GGGD,ZYY
Groceries,207860,90,734.2,2023-08-17,HFBE,WYZ
Electronics,023612,6,871.14,2023-09-08,FDGG,YZZ
Groceries,319845,83,547.52,2023-06-21,HEDG,XXZ
Electronics,364096,1,917.32,2023-09-07,FDCB,WZY
Home Appliances,222166,31,714.92,2023-06-28,CGAC,ZZW
Clothing,981743,21,658.11,2024-01-03,DHHC,YWX
Groceries,844834,31,602.19,2023-12-09,DFFG,ZZW
Groceries,880536,43,731.21,2023-12-14,BEAB,YYZ
Home Appliances,739496,55,261.29,2023-05-28,EDEE,WXW
Home Appliances,015677,67,414.86,2023-05-16,ABGB,WZW
Groceries,900098,40,776.36,2023-09-02,DGGC,XYY
Clothing,469587,93,905.85,2023-08-19,DAFH,ZZY
Electronics,406249,72,642.58,2023-08-16,BBDC,ZXW
Clothing,950718,52,644.31,2023-07-15,CACE,YYY
Groceries,525722,98,706.96,2024-03-02,HFCG,WWW
Groceries,892407,43,962.77,2024-02-10,CEBG,YYZ
Groceries,462254,20,564.02,2024-03-28,BEGG,WWY
Groceries,598166,14,33.35,2024-05-12,FEGF,YZW
Clothing,749009,28,109.41,2023-11-14,GEAB,ZXY
Clothing,977432,59,476.5,2023-07-17,BADH,ZZY
Groceries,201227,38,451.25,2024-03-04,HAFA,YWZ
Electronics,577736,86,535.58,2023-11-06,EEBH,XZW
Clothing,232981,74,31.37,2023-06-01,CHGA,XWZ
Clothing,933413,90,564.22,2024-04-21,GHBE,WWY
Electronics,896936,82,165.67,2023-11-12,DDHF,WZX
Electronics,746878,70,868.54,2023-07-24,FEFE,ZXW
Home Appliances,321260,91,537.55,2023-06-17,BHBB,WXY
Clothing,543467,32,273.52,2023-08-20,EDDF,WYX
Clothing,115910,27,195.43,2023-07-21,CEFG,WWX
Electronics,923329,53,552.51,2024-03-26,DDCA,XZZ
Home Appliances,231946,5,437.15,2024-05-02,BHGA,YZY
Clothing,371954,25,86.06,2024-03-10,CBED,XWY
Groceries,080699,34,347.42,2023-12-20,HAAH,XZW
Home Appliances,357395,79,672.09,2023-06-24,GCEF,ZWY
Electronics,877722,16,931.56,2023-11-06,HEHC,ZXY
Clothing,460060,26,824.52,2023-08-21,GBHA,YXY
Groceries,731254,4,460.71,2023-09-08,HBCH,ZYZ
Electronics,814235,49,973.47,2023-11-19,CDFD,ZZW
Groceries,613872,4,951.36,2023-07-30,GHBG,WXX
Electronics,820644,98,283.78,2023-10-17,HFDD,XZW
Clothing,127151,72,388.81,2023-06-09,HBEA,WZW
Home Appliances,720221,82,929.75,2023-07-09,EEBH,XWX
Groceries,937104,76,576.17,2023-10-16,GBCG,XZY
Electronics,034040,58,374.3,2023-07-12,EEGB,ZZY
Clothing,666747,34,63.67,2023-07-13,AGCC,ZXY
Groceries,624833,95,381.15,2023-05-30,DHBH,XYZ
Groceries,220081,17,472.16,2023-06-07,FFGA,WWX
Clothing,509304,16,253.76,2023-06-17,FHHH,WZY
Clothing,329642,60,267.96,2024-01-22,GDFA,XXW
Electronics,612159,14,866.52,2024-03-25,GHHA,ZWW
Groceries,826757,36,305.67,2023-12-10,FGDC,WWZ
Electronics,678348,45,565.2,2024-04-29,HBBH,WZX
Electronics,908014,60,842.99,2023-07-12,FAGH,XWY
Electronics,957236,10,533.03,2023-11-15,ACDB,XXX
Electronics,875724,37,139.91,2023-06-05,HBAD,YZZ
Groceries,520581,57,87.14,2024-01-20,HFBH,XXX
Groceries,397866,10,961.98,2024-05-02,CCHE,XWZ
Groceries,372157,2,234.14,2023-12-04,HBBE,WYX
Clothing,916274,37,223.35,2023-10-04,BGDC,YXZ
Clothing,418904,66,843.13,2023-05-18,AAGC,ZYX
Clothing,268315,96,674.43,2023-09-15,DCFG,XXZ
Electronics,657042,59,297.25,2023-11-18,HHDA,XWW
Electronics,645470,37,556.47,2024-05-02,HDAC,XXZ
Electronics,449118,15,787.01,2023-11-30,AFBB,WWZ
Electronics,628012,37,268.88,2023-10-18,HFCE,YXX
Electronics,629551,26,988.55,2024-03-27,DCCB,ZYX
Clothing,937602,76,411.36,2024-03-16,HFHG,WXZ
Home Appliances,567551,14,142.12,2023-09-12,FCCD,XXY
Electronics,646983,14,694.67,2023-05-26,GDFG,WXW
Electronics,759438,40,592.17,2024-05-12,DEBF,YXZ
Clothing,344455,12,574.47,2023-06-02,EHFB,YZX
Electronics,547502,28,461.7,2023-11-10,ACBB,WYY
Groceries,678810,47,504.76,2023-10-10,DHFF,WZW
Groceries,519935,4,313.4,2024-02-12,FBAG,ZWY
Groceries,083853,62,515.61,2024-01-20,FEHC,XXY
Groceries,726822,83,49.74,2023-07-16,BBGC,XWZ
Groceries,607269,72,473.21,2024-01-30,GGHH,WXY
Electronics,643458,85,908.73,2024-03-28,HGGA,XZZ
Electronics,646330,31,506.3,2024-03-11,AECG,WWY
Home Appliances,272573,59,59.2,2024-04-21,AHDB,YWX
Home Appliances,677030,69,731.9,2024-04-07,HCBH,YWX
Electronics,877515,17,389.24,2024-03-17,CBAF,YZY
Electronics,863251,74,76.22,2023-07-16,BADE,ZXX
Clothing,511798,50,872.61,2024-04-08,DFCB,YZZ
Home Appliances,923206,62,504.33,2023-10-03,HFBA,YWY
Clothing,357507,53,185.99,2024-02-03,GAGH,ZWX
Home Appliances,397963,49,464.76,2024-04-24,EFDC,WZX
Clothing,586402,22,688.43,2023-07-20,GEEA,WWZ
Electronics,981763,61,502.65,2023-09-02,GEAH,XXX
Groceries,002966,65,845.38,2024-03-10,CAAH,XZY
Home Appliances,693402,93,390.13,2023-09-09,HEEG,ZXW
Groceries,348065,14,867.2,2024-04-26,CFAG,YWZ
Electronics,131593,52,988.68,2023-11-28,BGDE,XZX
Groceries,425541,66,381.5,2023-05-28,FCAA,ZWY
Electronics,966187,73,406.7,2023-06-02,EHCC,ZZX
Home Appliances,537389,22,404.07,2023-06-08,DHCE,ZXW
Clothing,490124,8,527.17,2023-08-07,DCCH,YZW
Electronics,466357,87,163.44,2024-03-29,FHBA,WZX
Electronics,793647,39,56.77,2023-05-29,CEHE,YXW
Groceries,623692,80,543.06,2023-09-29,CEBF,WWW
Home Appliances,861139,61,880.17,2023-07-28,GDAB,ZXW
Clothing,377738,33,297.55,2023-09-21,BEBF,ZYW
Groceries,641784,14,680.82,2024-01-08,BHAG,XYX
Electronics,430543,54,37.93,2023-11-16,BECD,XXZ
Home Appliances,830221,81,366.92,2024-03-31,EGCH,WWW
Home Appliances,844166,46,36.27,2023-08-22,HACC,YXW
Clothing,538001,61,954.55,2023-07-09,FAAH,XZY
Electronics,453269,67,412.99,2023-10-01,FDEC,YXX
Groceries,173916,39,645.5,2024-04-13,BCGF,YWW
Groceries,084336,81,660.15,2023-12-06,FCBF,XXZ
Clothing,357916,45,450.48,2024-03-05,BGDC,WWZ
Clothing,959694,35,532.44,2024-03-26,BFEG,WXY
Groceries,652044,71,312.39,2023-06-13,DDCB,WZW
Groceries,020205,95,868.89,2023-08-12,HFBA,ZWY
Clothing,012437,94,658.8,2023-10-26,BEEC,XWZ
Groceries,857996,27,995.03,2023-07-15,GGGC,YWZ
Electronics,203696,34,699.33,2024-02-04,DGDD,WXX
Clothing,775803,61,303.8,2023-08-30,DFDF,ZWY
Groceries,732732,89,436.36,2024-02-05,EFEC,ZZW
Electronics,190026,74,401.3,2023-10-03,AGFE,XZX
Clothing,350505,30,929.39,2023-11-27,FACC,XZZ
Clothing,588523,42,62.86,2023-11-21,BFGG,XXW
Clothing,038453,57,52.78,2024-02-25,GAAB,XYZ
Groceries,097969,70,392.95,2023-06-15,CBEA,WZY
Clothing,491590,57,487.75,2024-03-19,FDEA,XXZ
Groceries,573810,44,534.44,2023-06-15,DHDC,YZZ
Clothing,413587,99,620.3,2024-01-20,CFAD,YXX
Groceries,854967,55,364.34,2024-01-25,CDHH,XXY
Home Appliances,678933,85,940.79,2024-02-16,BFFF,ZYZ
Electronics,111067,80,760.29,2023-05-23,FCCF,ZXW
Electronics,811815,99,453.06,2023-10-08,ABEC,ZZX
Home Appliances,418723,22,154.31,2023-05-29,BGGE,XWX
Groceries,786628,63,872.94,2023-12-28,FBBD,ZZX
Electronics,002228,14,808.89,2023-11-21,BEFH,ZZZ
Electronics,783022,96,127.85,2023-08-21,HHBG,WWW
Groceries,400419,37,322.45,2024-01-09,DFEH,ZZY
Electronics,814727,7,272.59,2024-03-10,CACB,XXY
Electronics,935161,38,110.17,2024-03-06,CDCB,XXY
Electronics,455537,30,694.33,2024-03-07,BAEA,XWX
Clothing,755579,91,751.13,2023-10-27,GEDB,ZZY
Electronics,463430,21,324.77,2024-03-21,BFCD,YXX
Home Appliances,305583,63,582.89,2024-05-02,AGDG,ZWW
Groceries,681004,92,694.65,2023-11-11,DGHH,ZXW
Groceries,704938,80,260.44,2023-06-05,EGFE,XZX
Groceries,267877,29,393.93,2024-04-01,BFCE,YYX
Home Appliances,278758,55,619.49,2023-08-28,HBDE,WWW
Electronics,661459,35,588.34,2023-06-03,BAFH,YYZ
Electronics,786037,89,49.11,2023-11-23,ACEG,XWW
Clothing,390009,30,307.81,2023-08-06,DABE,XWW
Home Appliances,606930,13,135.58,2024-02-07,DFHG,XWY
Electronics,465906,85,133.23,2023-12-04,GCGH,XZX
Electronics,361848,63,940.04,2023-09-18,DAFA,WXY
Groceries,118662,77,18.41,2023-08-04,GDHG,WZZ
Groceries,924418,61,434.41,2023-12-12,CBEA,XZZ
Groceries,876800,71,840.43,2023-12-16,GGHE,WWW
Groceries,446040,96,948.55,2024-04-05,ADGD,YXW
Home Appliances,508619,97,370.05,2023-08-21,AHBG,WXW
Clothing,863989,56,84.33,2024-03-13,CBBE,XXW
Home Appliances,403689,51,643.03,2023-05-28,BDHG,YXZ
Electronics,620868,46,191.13,2023-06-28,DDGF,XXW
Home Appliances,240375,53,182.91,2023-05-18,AAFD,YYY
Clothing,949439,13,253.87,2024-02-17,CGAH,XWX
Electronics,794570,93,613.1,2024-01-13,FBEH,YYZ
Clothing,825262,15,291.62,2023-12-24,ACCF,ZZX
Electronics,246487,80,402.71,2023-12-25,BDBC,ZWZ
Clothing,967279,29,257.74,2023-10-31,GBHB,YXY
Groceries,505389,97,61.54,2024-04-03,GBGH,XXW
Electronics,591599,98,821.13,2023-06-01,CFGC,YYY
Electronics,107027,39,391.73,2023-05-21,FCBD,WYX
Groceries,630931,12,556.79,2023-09-03,BEAD,ZXY
Electronics,189254,54,613.73,2024-01-13,HGGF,XYW
Electronics,670190,19,421.87,2023-07-02,GBBG,ZWY
Groceries,431741,50,788.91,2023-11-22,EFCG,ZWY
Groceries,831943,2,533.36,2023-09-18,EABD,ZYZ
Groceries,103207,45,633.11,2023-08-31,HCHE,XWW
Electronics,688195,22,961.53,2024-01-29,AEGG,XWX
Clothing,551837,61,953.25,2023-12-06,DCGA,ZZZ
Home Appliances,500621,35,453.98,2023-07-06,ADAH,ZYW
Groceries,339931,74,908.51,2023-11-04,DGHG,WWY
Home Appliances,768582,74,782.34,2024-02-03,GGCA,YZY
Clothing,858991,12,883.21,2023-06-12,CDHH,ZZW
Groceries,793711,30,867.51,2024-03-24,BADC,XXZ
Electronics,516650,55,597.63,2023-08-28,HBGD,XYY
Electronics,421270,76,821.19,2023-10-24,CFFE,WXW
Electronics,509042,56,105.7,2023-12-30,HABG,YWX
Electronics,267770,85,760.21,2024-02-29,CAEH,ZZY
Electronics,017440,22,358.27,2023-08-22,AAAD,XYW
Clothing,161211,78,250.94,2024-04-23,BCHC,YYW
Electronics,741844,38,933.75,2023-11-02,CGCG,XZY
Groceries,118284,22,762.87,2024-04-18,BGFF,YZX
Electronics,831856,61,719.78,2024-03-06,DFEC,WYX
Home Appliances,878351,34,32.65,2024-01-10,CDBH,XYW
Home Appliances,419462,80,503.9,2024-01-28,BBHG,XYZ
Electronics,486591,26,916.1,2023-07-16,HGCE,WYX
Clothing,640648,54,945.74,2023-07-24,DBBC,XZW
Groceries,798163,20,916.95,2024-04-27,HCEB,XYZ
Groceries,134395,63,77.43,2023-07-29,BBGC,ZXY
Clothing,080225,86,380.92,2023-09-15,BGGA,ZZZ
Groceries,621482,87,355.24,2023-12-06,GDEF,WWX
Clothing,117322,27,543.62,2023-09-05,EDAH,ZZZ
Home Appliances,889878,63,208.36,2023-09-03,BBEE,WYX
Electronics,171642,75,80.13,2023-08-24,HDHC,YZY
Clothing,416900,55,407.95,2023-05-24,DFGF,WZZ
Electronics,325499,69,283.93,2023-09-04,BBHA,WZZ
Groceries,438095,36,761.18,2024-01-26,BGEC,WWW
Electronics,832135,84,52.41,2024-01-13,FACD,WXY
Electronics,083030,67,515.37,2023-11-24,CACE,YXW
Groceries,988807,75,574.23,2024-03-18,AHBA,ZYX
Clothing,785870,23,917.75,2024-02-25,GAEF,WYX
Clothing,335458,42,759.56,2024-03-12,DBFC,XXX
Electronics,327183,80,578.61,2023-07-30,CDBE,YXX
Clothing,218892,62,601.98,2023-12-26,FAFD,YZY
Groceries,639760,83,217.06,2023-08-24,GGAD,YXY
Groceries,232827,15,882.1,2023-11-14,CHCG,XYZ
Groceries,554805,42,799.85,2023-08-14,EACB,YXX
Electronics,353128,89,472.74,2024-01-03,ABHA,WYW
Groceries,861717,52,396.19,2024-04-09,FCBG,ZWW
Electronics,287397,53,899.98,2023-07-05,CBAF,YXZ
Electronics,242880,55,92.62,2023-08-31,FADA,XZX
Clothing,729246,87,205.01,2023-09-15,GFGG,ZXZ
Groceries,185670,63,559.08,2023-08-05,BGEB,XWZ
Home Appliances,265601,81,218.28,2023-07-27,EFCE,XZZ
Home Appliances,589943,71,35.91,2023-11-30,GGEA,ZYX
Groceries,897323,99,155.25,2024-05-02,GGGB,XYW
Groceries,561681,10,914.8,2024-01-23,HFFC,XWZ
Electronics,955927,26,457.11,2023-09-04,EBHG,ZZY
Clothing,518266,28,296.13,2023-07-02,CGAG,ZXY
Clothing,626172,36,375.44,2023-08-16,HAEB,XYX
Home Appliances,377655,46,408.34,2023-11-24,AHDA,XWY
Groceries,495658,91,61.09,2023-09-22,CGCE,ZXY
Groceries,410037,99,19.83,2024-04-20,CDCH,XWZ
Home Appliances,602428,33,944.74,2024-02-03,FFEB,YZX
Electronics,915804,93,856.47,2023-10-16,DBFF,XXX
Groceries,535799,8,287.54,2023-07-21,DCBE,XWZ
Clothing,316887,86,518.45,2024-04-29,EEAG,ZYY
Electronics,252191,41,780.72,2023-11-30,HDGE,ZXX
Electronics,661457,93,933.54,2023-09-14,BFEA,XWZ
Home Appliances,229673,33,194.3,2024-03-10,DHFB,ZZZ
Home Appliances,625701,18,39.62,2024-01-05,GBGC,XYY
Groceries,736541,82,40.0,2024-01-23,CFAD,YZY
Groceries,097037,39,580.66,2023-12-15,GFHB,ZWZ
Electronics,259682,28,391.05,2023-07-10,GBAG,ZXW
Electronics,885690,17,630.25,2023-10-11,BFGH,YZY
Groceries,401202,19,591.82,2023-10-14,HBAB,YYX
Groceries,726619,65,793.27,2024-01-26,GCEG,YXY
Electronics,324805,92,297.85,2023-09-25,DBBE,YZY
Clothing,888579,66,362.86,2024-01-26,GGGG,XZZ
Electronics,021526,41,404.83,2024-04-15,ECBH,WWW
Groceries,674301,67,351.03,2023-06-24,GHHE,XXX
Electronics,134630,96,799.15,2024-03-25,HCCB,YWW
Electronics,945722,29,165.15,2024-03-10,FFCA,YZX
Electronics,080950,97,529.39,2023-06-14,ACAA,ZXY
Clothing,601578,11,402.75,2023-08-14,EEHC,YYZ
Electronics,654174,53,620.56,2023-09-28,GAFF,WWY
Home Appliances,720072,60,712.4,2023-11-25,FDEE,ZZZ
Clothing,680455,57,187.37,2023-08-23,DADA,YZZ
Home Appliances,804323,23,295.74,2024-05-06,AABB,YZW
Groceries,499940,73,930.75,2023-07-02,DHDD,YXZ
Home Appliances,830140,17,967.03,2023-11-05,AGGA,WYX
Electronics,247805,46,178.28,2023-12-11,EGEA,WWX
Groceries,513606,79,604.16,2024-03-04,DECA,XZW
Clothing,708651,76,30.64,2023-09-12,CAFG,YXX
Groceries,321014,60,597.22,2023-09-13,GACH,ZXX
Clothing,117707,14,430.0,2024-05-10,FHGB,XYW
Groceries,582222,1,993.6,2023-09-28,GHHG,WZY
Electronics,216627,26,278.86,2024-01-30,BAFE,XYZ
Electronics,184939,74,888.14,2024-02-16,HACC,YZY
Groceries,937298,29,85.95,2023-10-31,FGFF,XWX
Clothing,002558,42,570.67,2024-04-05,BCCA,YXW
Groceries,413440,66,919.69,2024-04-19,FABH,ZWZ
Electronics,119093,17,45.6,2023-06-23,BEBH,XWW
Groceries,813900,41,721.43,2023-09-06,BFED,ZXY
Home Appliances,051106,49,412.77,2023-08-20,GCBG,XYW
Clothing,491314,31,465.36,2023-11-22,CGHH,ZXW
Home Appliances,253056,49,64.96,2024-02-03,FHAD,WWW
Electronics,548409,30,746.49,2024-05-08,EECH,ZXY
Electronics,112926,81,372.04,2023-08-08,ACBD,WYZ
Groceries,118577,62,896.33,2023-10-27,DBBE,YWY
Groceries,655777,75,270.63,2024-02-11,CAAE,WZX
Electronics,770041,31,805.73,2023-11-28,EBBB,WWX
Electronics,117292,97,739.2,2023-06-21,EHAG,XYZ
Electronics,202147,85,275.32,2023-08-17,AEHH,YXZ
Groceries,631566,7,756.03,2024-01-25,HBGH,YZX
Electronics,918676,94,652.87,2023-06-14,GAAG,XWZ
Groceries,056236,22,389.4,2023-11-07,DGFG,WXX
Home Appliances,604576,43,771.47,2024-05-04,CEFB,XXZ
Electronics,385313,29,879.0,2023-06-12,EDBB,ZWY
Groceries,300971,66,694.52,2023-08-03,EBEE,ZWW
Clothing,621287,30,573.29,2023-09-18,AFBG,YXZ
Clothing,396461,42,25.78,2024-05-06,AHAC,ZZZ
Groceries,265612,27,883.24,2023-07-29,CBAA,WXZ
Electronics,145117,14,630.27,2023-11-02,DDDB,XZW
Groceries,929289,29,408.84,2023-07-10,BCAC,XZY
Electronics,157714,65,263.51,2023-09-09,CBFF,YXX
Electronics,063315,58,251.38,2024-05-10,DHEE,XWW
Electronics,488202,61,246.37,2024-04-04,DBHH,YYY
Groceries,857876,38,206.76,2024-01-03,ACEG,YZX
Home Appliances,651421,68,95.42,2024-05-11,FHDH,XXX
Clothing,350038,10,945.05,2024-01-28,FEBB,WYZ
Groceries,347336,41,253.52,2023-10-24,CHFC,WZW
Groceries,285883,20,709.79,2023-10-05,EDEH,XZZ
Electronics,663628,89,627.74,2023-07-04,HAHB,ZXX
Electronics,105439,82,905.57,2023-07-14,ECEA,WYZ
Groceries,037207,70,545.17,2023-10-06,CGAE,ZYZ
Electronics,544095,26,146.85,2023-11-26,DHAA,WXX
Groceries,077074,32,202.66,2024-02-09,ABAF,ZWZ
Clothing,725131,30,227.19,2023-08-27,EDHG,XYY
Electronics,526491,54,556.81,2023-07-11,FGFC,XWZ
Electronics,598597,23,642.47,2023-06-14,CDAD,YZZ
Groceries,240004,69,138.63,2024-05-08,FFBC,XXW
Electronics,172172,83,221.67,2024-03-02,HEAF,YYZ
